ticker,date,open,high,low,close,volume,daily_return,volatility_5d,volatility_20d,cum_return
AAPL,2024-05-23,189.51431079519944,189.53416154393335,185.19770415918353,185.44578552246094,51005900,-0.021058001228533074,0.011594580303266558,0.017616297733986236,0.11091402560407282
AAPL,2024-05-24,187.37085638453854,189.11734333076396,186.59682877814635,188.52194213867188,36327000,0.016587902537360977,0.014664714923058155,0.017680089913423503,0.12934175918818047
AAPL,2024-05-28,190.04024519822877,191.51881559867596,187.6487523245995,188.53192138671875,52280100,5.293414619900183e-05,0.014293810454686832,0.01715218948678128,0.12940153992996994
AAPL,2024-05-29,188.15481585355153,190.7745542503335,188.05557725890648,188.82958984375,53068000,0.0015788756346499788,0.013751238431357459,0.01630296678205652,0.13118472450310148
AAPL,2024-05-30,189.29596821795033,190.70506832278696,189.16697622567534,189.8218994140625,49889100,0.005255053358605544,0.013670598124675335,0.016066792091542756,0.13712916058880475
AAPL,2024-05-31,189.9707854632458,191.09211806054816,188.45252874493116,190.77456665039062,75158300,0.005018742512159058,0.006482312884006443,0.015635319874112607,0.14283611904886762
AAPL,2024-06-03,191.41953068261944,193.4935019196136,191.04245739181434,192.54086303710938,50080500,0.009258552739661807,0.0035859270506233692,0.009110536254913272,0.1534171275298719
AAPL,2024-06-04,193.1462119125533,193.82100104656786,191.548567440495,192.8584442138672,47471400,0.0016494222148397686,0.0031673410574203447,0.0086691405767124,0.15531959936299633
AAPL,2024-06-05,193.90035090878894,195.38883880770499,193.37441972917316,194.3667449951172,54156800,0.007820766092966114,0.002923170685371151,0.00872360304899652,0.16435508371223362
AAPL,2024-06-06,194.1881470745491,194.9919281725913,192.67980832687616,192.9874267578125,41181800,-0.00709647237926081,0.006513490552768619,0.009045554851720742,0.1560922700210179
AAPL,2024-06-07,193.15613762673084,195.4285713258788,192.65005711175448,195.3789520263672,53103900,0.012392129936816598,0.0077151836285784745,0.009154462192002683,0.1704187156500676
AAPL,2024-06-10,195.3888672580803,195.78580650726497,190.67532155851157,191.63787841796875,97010200,-0.01914778214131052,0.012555945487597177,0.010223561237449693,0.1480077930686876
AAPL,2024-06-11,192.1638033246204,205.57012886730556,192.14396771907968,205.56019592285156,172373300,0.07264909014760512,0.035433150483930545,0.01849711362341765,0.23140951471748794
AAPL,2024-06-12,205.77850209290926,218.51003809526938,205.3121079690946,211.4347686767578,198134300,0.028578357437015756,0.035840918531418804,0.01920611393830591,0.2666011759804263
AAPL,2024-06-13,213.09195736730385,215.08652592836702,209.9760562824749,212.59579467773438,97862700,0.005491178240185857,0.034082433443920736,0.019161427723583473,0.2735563087969639
AAPL,2024-06-14,212.20878551515116,213.5186471242216,209.67835280423736,210.85922241210938,70122700,-0.008168422466951486,0.036390856128490405,0.019397195911261184,0.263153362831259
AAPL,2024-06-17,211.7324642876032,217.26964179829142,211.08745883873982,215.00714111328125,93728300,0.01967150714928212,0.030753790837937188,0.019586975786542362,0.28800149323883395
AAPL,2024-06-18,215.9200623200828,216.95208913019513,211.36529274424583,212.6453857421875,79943300,-0.01098454385684522,0.01718982306408351,0.019987563069418752,0.2738533843486699
AAPL,2024-06-20,212.28816853161533,212.59580212894483,207.2471687535905,208.07078552246094,86172500,-0.02151281206389699,0.015962741507378413,0.020904943515917467,0.24644921589421775
AAPL,2024-06-21,208.77535128006048,210.26383945834172,205.52052500822026,205.89761352539062,241805100,-0.010444387911611508,0.015399350528352757,0.021003070029817245,0.23343081677129462
AAPL,2024-06-24,206.12581247138846,211.0675882243761,205.00448003735443,206.54258728027344,80727000,0.0031324974769717517,0.01587625232374314,0.020139872134095925,0.23729453569284997
AAPL,2024-06-25,207.54482679949032,209.75772308170346,207.0089778092255,207.4654541015625,55549700,0.004468167235828879,0.010868822495001365,0.019973157894652028,0.24282297459830282
AAPL,2024-06-26,209.87681864015101,213.2110325348534,209.0234182045521,211.61338806152344,66213200,0.019993371802181414,0.015792330872760246,0.020210383807159137,0.2676711964137397
AAPL,2024-06-27,213.04233172557286,214.0842763709762,210.7202940415425,212.4568634033203,49772700,0.003985926171890641,0.010783579148300903,0.020189951391928893,0.2727240402128772
AAPL,2024-06-28,214.11402417940656,214.41172478378184,208.6860038316288,209.0035400390625,82542700,-0.0162542330190677,0.012870742746891277,0.02080098198622147,0.25203688709428773
AAPL,2024-07-01,210.46227761796723,215.84067914098924,210.29358412725625,215.08651733398438,60402900,0.02910466154680913,0.017362065338509564,0.021486540615323683,0.28847699693728734
AAPL,2024-07-02,214.49110775455017,218.68865467979296,213.4491783018458,218.57949829101562,58046200,0.016239888024256688,0.017516856910642864,0.021594778843567718,0.3094017190893794
AAPL,2024-07-03,218.3115631866412,219.84967041015625,217.34900644671097,219.84967041015625,37369800,0.005811030444628162,0.01674982878429242,0.021564814115353586,0.3170106923432563
AAPL,2024-07-05,219.94891212590596,224.71207692855523,219.94891212590596,224.60292053222656,60412400,0.021620455983411446,0.017587529155406137,0.021818917472566556,0.34548506404674595
AAPL,2024-07-08,225.34715532852172,226.1013322692385,221.53662969916704,226.07156372070312,59085900,0.0065388427941917016,0.009957584346137914,0.021550980139791516,0.35428297936248065
AAPL,2024-07-09,226.180713251394,227.63943274976205,224.63268810415036,226.92495727539062,48076100,0.0037748823454055724,0.007731011593234373,0.021548019097122954,0.3593952382719594
AAPL,2024-07-10,227.54019053238477,231.29117889263895,227.49057123987387,231.1919403076172,62627700,0.018803498228924465,0.008249827623681868,0.020711573421230017,0.38495662422721444
AAPL,2024-07-11,229.61419230720628,230.60651778761977,224.03732795262184,225.82351684570312,64710600,-0.023220634139628715,0.017788916203551396,0.01589050648037679,0.352797053156779
AAPL,2024-07-12,227.1631286162611,230.8545803134063,226.92496506939614,228.77069091796875,53046500,0.01305078458360609,0.016188715056097244,0.015024966344542272,0.3704521160828653
AAPL,2024-07-15,234.66509753137677,235.409341553401,231.30111515749465,232.60105895996094,62631300,0.01674326386226488,0.0172316102430289,0.015289899923185947,0.39339795747303996
AAPL,2024-07-16,233.19646408342908,234.4567215545301,230.54695713829173,233.01785278320312,43234300,0.001791882741659867,0.017313372107288973,0.015011188703935283,0.39589476322530004
AAPL,2024-07-17,227.6890612108438,229.6836449661141,224.9006292447048,227.12344360351562,57345900,-0.025295955263872405,0.01984706824572648,0.016048075441697673,0.3605842717416792
AAPL,2024-07-18,228.51267855827928,228.67145424701283,220.56415801938329,222.45948791503906,66034600,-0.020534893335882654,0.019201916371684544,0.01661404440573064,0.33264481884698416
AAPL,2024-07-19,223.09458131167176,225.05938116686082,221.5663918696606,222.58848571777344,49151500,0.0005798709865934004,0.017340011898838673,0.015647496994079975,0.33341758091286744
AAPL,2024-07-22,225.26777593230437,226.03187070395737,221.3778623137636,222.24119567871094,48201800,-0.001560233620991669,0.012866629633648518,0.01535432626553466,0.3313371379723058
AAPL,2024-07-23,222.64803919770813,225.19832267550643,220.97100689389265,223.2831268310547,39960300,0.004688289896757292,0.013522663736278282,0.015353968128001508,0.3375788324254392
AAPL,2024-07-24,222.280880842846,223.0747441599071,215.46361045876344,216.86277770996094,61777600,-0.028754296001737956,0.014643357998305127,0.01701032675379028,0.29911769475221894
AAPL,2024-07-25,217.24978234747041,219.15506035064124,212.97286249707204,215.8208465576172,51391200,-0.004804564265690869,0.01319496473615301,0.01655467704433265,0.2928760002990858
AAPL,2024-07-26,217.02154248476683,217.80548795978973,214.35218497553956,216.2872314453125,41601300,0.0021609816434984275,0.013408402570692417,0.016543047821946242,0.29566988160305185
AAPL,2024-07-29,215.29491873308154,217.61695646267233,214.0941983741811,216.56509399414062,36311800,0.0012846923369971286,0.01368309763237836,0.016036012010667722,0.29733441877122524
AAPL,2024-07-30,217.50777956722112,218.63902977566391,214.4613337033208,217.1207733154297,41643800,0.002565876665720168,0.013332540286769102,0.014709670907608332,0.30066321888398595
AAPL,2024-07-31,219.74053796301214,222.10227724921992,218.93675681546986,220.37562561035156,50036300,0.01499097596798471,0.007215303190702831,0.014642162557759941,0.3201614299407174
AAPL,2024-08-01,222.64804374939,222.7572001483694,215.35446119036925,216.68417358398438,62501000,-0.01675072738259209,0.011342449780640404,0.015075117367910213,0.2980477657267675
AAPL,2024-08-02,217.46808032420208,223.86859053089324,216.03914463167754,218.17263793945312,105568600,0.006869280440972458,0.011669198003950568,0.014269222241959853,0.3069644198553223
AAPL,2024-08-05,197.562059997048,211.8614726265992,194.4957781490091,207.6639404296875,119548600,-0.04816689026183929,0.025254822401486868,0.017544120590224886,0.2440120080680226
AAPL,2024-08-06,203.72439154098564,208.3783997216886,199.52685967053256,205.6395721435547,69660500,-0.00974828986652232,0.024545337425120047,0.017485580512881918,0.2318850184159411
AAPL,2024-08-07,205.31211338628992,212.00039184379946,204.80603289763474,208.209716796875,63516400,0.012498298000377606,0.023913797104227648,0.017090656257309746,0.24728148447830423
AAPL,2024-08-08,211.4744658055274,212.55609685346144,207.22731432081122,211.6729278564453,47161100,0.016633282600105215,0.026453220755454306,0.017187413331717645,0.2680278698915106
AAPL,2024-08-09,210.47221789303094,215.11629337558463,210.3432107490655,214.5804443359375,42201600,0.013735892014797635,0.02734657220266075,0.01722191956734343,0.28544536378409435
AAPL,2024-08-12,214.65991863613397,218.07745621052726,214.19298467780987,216.11038208007812,38028100,0.007129902954928324,0.010528712692861427,0.01676848802514174,0.29461046448173756
AAPL,2024-08-13,217.58072790378117,220.44193777769505,217.58072790378117,219.82598876953125,44155300,0.017193096665186314,0.004033436798979381,0.017368846071704,0.3168688273413338
AAPL,2024-08-14,219.13055181670978,221.5744891931242,218.2662191901357,220.27304077148438,41960600,0.0020336631007802364,0.0065641177986893165,0.01655907671188509,0.3195468948840656
AAPL,2024-08-15,223.1342364732981,223.87934187315213,221.30623303799138,223.25344848632812,46414000,0.013530515147950783,0.0060670569379745465,0.01623586080921102,0.33740104413372585
AAPL,2024-08-16,222.45869413327577,225.34970708383625,222.19045191126241,224.57479858398438,44340200,0.005918610021995452,0.006104191563873489,0.01628442454184693,0.3453165993569629
AAPL,2024-08-19,224.24695901251525,224.515201244893,221.5844407323156,224.4158477783203,40687800,-0.000707785587101939,0.007583350020149105,0.016279663703633096,0.34436440365784904
AAPL,2024-08-20,224.29662301984854,225.68748051768907,223.97870407222223,225.0317840576172,30299000,0.002744620245827223,0.005469002161072464,0.016259857595149432,0.3480541734178979
AAPL,2024-08-21,225.04172779494317,226.4921913011218,223.58131984717622,224.92250061035156,34765500,-0.00048563560797987293,0.005877325156085227,0.014738900596404586,0.3473995103098002
AAPL,2024-08-22,226.30343225653021,226.84984597984075,222.43881906323927,223.06471252441406,43695300,-0.008259680916298695,0.005277244465640583,0.014841896401764584,0.33627042028786414
AAPL,2024-08-23,224.18732719786422,226.7306179936649,222.8660050723941,225.359619140625,38677300,0.01028807555547262,0.006703988960910734,0.014964246021692142,0.35001807133432883
AAPL,2024-08-26,225.28014571740593,225.79675641202357,222.4288803537143,225.69740295410156,30602200,0.001498865745179323,0.006659318319888465,0.01496365960801118,0.3520415671768249
AAPL,2024-08-27,224.52511915345738,227.35652605602343,223.4223624308928,226.5418701171875,35934600,0.003741590076061563,0.006733245196233679,0.014967582459176114,0.35710035248699645
AAPL,2024-08-28,226.43257756563742,228.35991942602843,224.20719049274723,225.0119171142578,38052200,-0.006753510960857967,0.007679025290230597,0.014780770588352636,0.3479351603814913
AAPL,2024-08-29,228.59836441740794,231.39995310375193,227.3863249726349,228.29037475585938,51906300,0.014570151144202681,0.00823089304213244,0.014439975468667203,0.3675747794008346
AAPL,2024-08-30,228.68777538921813,228.89639643358683,225.99545426270925,227.5055389404297,52990800,-0.003437883950512699,0.008177079359888258,0.01446774259205283,0.3628732160156065
AAPL,2024-09-03,227.05847075546578,227.50553099413642,219.7266282681139,221.31619262695312,50190600,-0.027205255495327485,0.015419119072218223,0.010961564961547054,0.32579590196616337
AAPL,2024-09-04,220.21344869061124,220.33266071869627,216.06071952153204,219.4087371826172,43840200,-0.008618689042564132,0.014885949873881595,0.010893788345559596,0.31436927935321113
AAPL,2024-09-05,220.18362078658942,224.00848612752256,220.07433805346514,220.92872619628906,36615400,0.006927659459644797,0.015995284282475253,0.010716058532750723,0.323474782124789
AAPL,2024-09-06,222.4884846157397,223.7700744804958,218.33577084564575,219.37892150878906,48423000,-0.007014953257472922,0.012387071115578685,0.01043638474374866,0.3141906683907394
AAPL,2024-09-09,219.37894424631622,219.82600453136772,215.29576534565257,219.46835327148438,67180000,0.00040765886749838387,0.01284207067525313,0.010055479390608284,0.31472640987029243
AAPL,2024-09-10,217.49131703149231,220.03460793809228,215.31560663834654,218.67355346679688,51591000,-0.0036214779618104487,0.006251975454873517,0.010007648291360504,0.30996515715113704
AAPL,2024-09-11,220.01474349397893,221.63409569372266,216.46803428284608,221.2069091796875,44587100,0.011585103332009794,0.007598898651535614,0.00958918528669304,0.32514123885806545
AAPL,2024-09-12,221.04795042006705,222.09110108310472,218.38544755210194,221.31619262695312,37455600,0.0004940327030058533,0.007004726546368508,0.009581194088296979,0.3257959019661629
AAPL,2024-09-13,222.12091208096655,222.57790161811045,220.46181236980377,221.04795837402344,36766600,-0.0012119956056799719,0.005862896975085667,0.009061114441639888,0.32418904315895136
AAPL,2024-09-16,215.12686027714844,215.80243050187988,212.52396316355507,214.90830993652344,59357400,-0.027775187260998924,0.014458660667878584,0.010782153305157353,0.2874094445162485
AAPL,2024-09-17,214.34200737227792,215.48449636527135,213.10016491936787,215.37521362304688,45519300,0.0021725715802303203,0.014736704765235292,0.010821479273964579,0.2902064336875245
AAPL,2024-09-18,216.1302484418979,221.2565773677011,216.12030400107497,219.249755859375,59894900,0.0179897313676467,0.01648972352654914,0.011676271284678205,0.3134169008383725
AAPL,2024-09-19,223.52170475455895,228.32018565098164,223.16405353373213,227.37637329101562,66781300,0.03706557117834586,0.024060495115940085,0.01448460456515357,0.3620994484632396
AAPL,2024-09-20,228.46917679212092,231.56881027577327,226.1345072392369,226.71072387695312,318679900,-0.0029275223473220757,0.024194635834548193,0.014360674229979584,0.3581118718885885
AAPL,2024-09-23,225.85638298730962,227.95261380296742,224.33636892980346,224.9920654296875,54146000,-0.007580843190278075,0.01824626086863769,0.01430216403128511,0.347816238752946
AAPL,2024-09-24,227.15781488965328,227.85325878901892,224.25687274556688,225.88616943359375,43556100,0.003973935712793697,0.018086346501927076,0.014326364451129987,0.3531723738384096
AAPL,2024-09-25,223.462095237407,225.80669443859438,222.55804543582803,224.8927001953125,42308700,-0.004398096797038842,0.018292377881742237,0.01433425061830957,0.34722099075518953
AAPL,2024-09-26,225.81662129607273,227.00878694842402,223.93895622483703,226.03518676757812,36636700,0.005080140757229623,0.005480254033956619,0.014296635385777837,0.3540650630193203
AAPL,2024-09-27,226.9690618971705,228.02214184296878,225.8166284941723,226.3034210205078,34026000,0.001186692464857364,0.005459313724247662,0.013902499382873287,0.35567192182653184
AAPL,2024-09-30,228.53875664504176,231.4794464111328,228.15130238402674,231.4794464111328,54541900,0.0228720598534653,0.010253968071909226,0.014809649672693269,0.3866789311642107
AAPL,2024-10-01,228.02216122790813,228.15130254219565,222.27988260723768,224.7337646484375,63285000,-0.02914160141334643,0.0188085749211858,0.015008532679839237,0.34626888646393805
AAPL,2024-10-02,224.41584231153624,225.8861795938886,221.56457676904253,225.30003356933594,32880600,0.0025197322787000598,0.01873941096223927,0.014843527776043168,0.34966112363297075
AAPL,2024-10-03,223.67072564154154,225.3298253274289,221.8626109260752,224.197265625,34044200,-0.004894663914892683,0.01866115873137369,0.014848477796393181,0.34305498603379103
AAPL,2024-10-04,226.41271278943105,226.5120662505933,222.66732681912907,225.3199005126953,37245100,0.00500735316537293,0.018875239718809896,0.014756856194728775,0.34978013666937713
AAPL,2024-10-07,223.0348997045567,224.21713611955545,219.885589131397,220.2432403564453,39505400,-0.022530900043442714,0.015258349133831246,0.015702443767336656,0.31936837532945495
AAPL,2024-10-08,222.83620769655573,224.5052366387564,221.79305702807565,224.29661560058594,31855700,0.018404084672839716,0.015010708828540132,0.016178591823058724,0.3436501426236851
AAPL,2024-10-09,223.76012210676075,228.25062837641602,223.3627386107029,228.0419921875,33591100,0.01669831966427715,0.016897035512275928,0.016387159581200683,0.36608684222216703
AAPL,2024-10-10,226.29350107451606,228.00227752622936,225.68748134269669,227.54527282714844,28183500,-0.002178192514399546,0.016640069720618236,0.016407962852366786,0.36311124208841905
AAPL,2024-10-11,227.80359724609562,227.91287999534921,225.8563814846346,226.0650177001953,31759200,-0.006505321374342898,0.01709697417643358,0.01649674329747632,0.3542437653896542
AAPL,2024-10-14,227.2075041009655,230.21772915238438,227.1081657950345,229.79054260253906,39882100,0.016479882381822186,0.011917775823533925,0.01532473567166397,0.3765615433595917
AAPL,2024-10-15,232.08544385770335,235.9401275315396,230.853530735341,232.32388305664062,64751400,0.01102456361088544,0.01080163975188085,0.015413029250089085,0.39173753365865815
AAPL,2024-10-16,230.0885769817669,230.60517253033711,228.34005309673006,230.26739501953125,34082200,-0.008851815018122822,0.011165451457097922,0.015290385301557054,0.3794181304569333
AAPL,2024-10-17,231.9066247344228,232.3238971476739,229.0156269629083,230.63497924804688,32993800,0.001596336417860833,0.010938145297678527,0.012957175055617104,0.38162014585403914
AAPL,2024-10-18,234.6386615701971,234.6386615701971,232.4828249974097,233.46636962890625,46431500,0.012276500252003109,0.010163189638871048,0.013171718127787797,0.3985816059227889
AAPL,2024-10-21,232.91995571367772,235.3043021987925,232.91995571367772,234.93670654296875,36254500,0.006297853161462141,0.00855823414383885,0.013030076425034648,0.4073896675112125
AAPL,2024-10-22,232.36362533760988,234.67842149785605,231.0820505913223,234.32077026367188,38846600,-0.002621711559509854,0.008109000766491119,0.013067449713354289,0.40369989775116366
AAPL,2024-10-23,232.55239985265487,233.60547988580885,226.27363678517082,229.25405883789062,52287000,-0.021622971877737873,0.01288439465386571,0.014037148562324459,0.3733477343373066
AAPL,2024-10-24,228.47914643577636,229.3136761173618,226.91940013747097,229.0653076171875,31109500,-0.0008233277162460473,0.012816454731778353,0.014010092049075945,0.37221701908358296
AAPL,2024-10-25,228.24069596218243,231.6979808399029,228.07180722071536,229.89979553222656,38802300,0.0036430130940372507,0.010980352329829088,0.01402479135501396,0.37721602365196527
AAPL,2024-10-28,231.7973512193415,233.19813797949908,231.032372026897,231.87681579589844,36087100,0.008599486829011793,0.011504652573157867,0.013184970217299672,0.3890593747080644
AAPL,2024-10-29,231.5787930163908,232.80076177889833,230.80388451731673,232.1450653076172,35417200,0.0011568621502671128,0.011623493599318628,0.011236688651770447,0.3906663249231379
AAPL,2024-10-30,231.09197226998216,231.94636045913163,228.05194445904854,228.59835815429688,47070900,-0.015277977796428921,0.00896096287470006,0.011854743295515906,0.3694197556887209
AAPL,2024-10-31,227.84332326136388,228.33013097812315,223.89923027313517,224.4357147216797,64370100,-0.018209419639871327,0.011967192490101872,0.0125447939743374,0.344483416694255
AAPL,2024-11-01,219.52794977327943,223.87937072005496,218.83252100898451,221.45529174804688,65276700,-0.01327962876732347,0.011647741920681166,0.012833561644187037,0.3266291760367326
AAPL,2024-11-04,219.5478246614517,221.33606573362852,218.27617915451208,220.5611572265625,44944500,-0.004037539651577382,0.008154895296771592,0.01180977621104098,0.32127285813554485
AAPL,2024-11-05,220.35251908634842,222.4884819564664,219.6968226591573,221.9917449951172,28111300,0.006486127414924603,0.010085817858394198,0.01112016465671741,0.32984280224329354
AAPL,2024-11-06,221.15724252476647,224.5946691536601,219.74651129717958,221.2665252685547,54561100,-0.0032668770029193883,0.00959456553585565,0.010369858267459283,0.325498369375147
AAPL,2024-11-07,223.16406118155706,226.39285156162418,223.10445516924474,225.99545288085938,42137700,0.021372087831926345,0.013148916588427758,0.011553082835490195,0.35382703694650774
AAPL,2024-11-08,225.93579455138124,227.41770491673495,225.17992905795916,225.72694396972656,38328800,-0.001188116432034425,0.010632684168139764,0.011463071017033213,0.35221853279777915
AAPL,2024-11-11,223.77755477883602,224.4737485807484,220.29657059338746,223.01173400878906,42005600,-0.012028736637225035,0.012547258820519708,0.011070115367694708,0.33595305219077987
AAPL,2024-11-12,223.3300027044557,224.36434561359883,222.14646565326132,223.01173400878906,40398300,0.0,0.012336546731907113,0.010684672061138377,0.33595305219077987
AAPL,2024-11-13,222.79294167641658,225.4185978724207,221.54973296285615,223.89691162109375,48566200,0.003969197478504993,0.01213695206001678,0.010635751296560105,0.3412557136769365
AAPL,2024-11-14,223.7974607959322,227.62653447284012,223.77756520755418,226.98007202148438,44923900,0.013770446309721018,0.009319210250318382,0.011149112195680863,0.35972540346973125
AAPL,2024-11-15,225.1699449930133,225.6871240415238,223.05152776948486,223.77755737304688,47923700,-0.014109232673670036,0.011565404203948254,0.011088847870765962,0.340540721379877
AAPL,2024-11-18,224.02620376766677,228.49181480220403,223.94663659117114,226.78115844726562,44633700,0.01342226231029775,0.011472233415638125,0.011478988195398856,0.35853381057987344
AAPL,2024-11-19,225.74680903538962,228.90953992555222,225.4285554930197,227.0397491455078,36211800,0.0011402653554322129,0.011398584266770052,0.01149394231226114,0.360082899618261
AAPL,2024-11-20,226.82094870348703,228.68078414631773,224.6627401240164,227.75584411621094,35169600,0.003154051100735522,0.011398502899558413,0.010505233039275818,0.36437267058489353
AAPL,2024-11-21,227.63648708983084,228.9095315645878,224.48371169719937,227.2784423828125,42108300,-0.0020961118923247257,0.00992991358089862,0.010512579910478041,0.36151279280451765
AAPL,2024-11-22,226.82094518602503,229.46649702017746,226.82094518602503,228.62110900878906,38168300,0.005907584599313065,0.005873823494278264,0.010569766545464107,0.3695560448110573
AAPL,2024-11-25,230.20248468460477,231.98275293866183,228.49182822914253,231.6048126220703,90152800,0.013050866677260853,0.005730309504025622,0.01080952907503926,0.387429938158923
AAPL,2024-11-26,232.0623317186483,234.2901673751303,232.0623317186483,233.78292846679688,45986200,0.009404449847425056,0.005807170309121719,0.011011547438094613,0.4004779534291547
AAPL,2024-11-27,233.19611792325418,234.40949083683986,232.53970008294309,233.6536102294922,33498400,-0.000553155177552056,0.006444567949446814,0.010381733368386584,0.3997032717981679
AAPL,2024-11-29,233.5342752849028,236.51797629056327,232.698842645531,236.04058837890625,28481400,0.010215883876433907,0.005223717859443967,0.009500943516223024,0.41400247788432254
AAPL,2024-12-02,235.98089694287458,239.4817615684827,235.8714939748314,238.2882843017578,48137100,0.009522497542852282,0.005180011126069704,0.008844775925090885,0.42746731300556307
AAPL,2024-12-03,238.5070985351772,241.44106801091166,237.60203896586935,241.3316650390625,38861000,0.01277184376152829,0.005117539169628395,0.008868761552215677,0.44569870250195875
